Trajectory,Reward,DateTime,ExperimentName
2004,-4.56279,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2005,139.20415,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2006,-83.76525,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2007,-34.60164,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2008,147.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2009,147.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2010,-48.37091,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2011,75.90060,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2012,36.98798,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2013,186.96501,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2014,348.81793,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2015,138.72999,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2016,-14.12526,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2017,135.91057,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2018,93.03768,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2019,37.89417,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2020,730.49465,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2021,-184.57375,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2022,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2023,121.71344,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2024,147.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2025,76.46693,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2026,245.15699,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2027,-36.23491,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2028,75.69037,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2029,-23.52575,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2030,-32.52892,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2031,397.45256,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2032,160.50815,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2033,106.98329,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2034,-126.24148,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2035,146.47157,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2036,-0.73861,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2037,299.49684,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2038,148.26117,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2039,55.49672,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2040,534.91455,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2041,6.37638,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2042,4.65859,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2043,287.33828,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2044,82.03765,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2045,92.48751,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2046,130.80244,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2047,97.33249,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2048,-107.64667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2049,409.77865,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2050,95.71333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2051,95.16696,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2052,-44.12796,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2053,204.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2054,-62.33694,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2055,89.21880,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2056,408.19130,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2057,137.52063,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2058,71.00667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2059,462.00094,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2060,-118.50447,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2061,-15.15057,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2062,-18.20326,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2063,325.76705,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2064,29.72585,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2065,201.37090,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2066,-53.50429,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2067,-29.23349,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2068,78.47945,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2069,122.76681,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2070,375.82574,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2071,-189.56175,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2072,160.26880,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2073,366.94336,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2074,285.23771,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2075,50.80028,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2076,70.66282,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2077,433.96670,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2078,293.68694,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2079,94.69070,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2080,440.20109,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2081,358.58421,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2082,354.48228,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2083,-196.37083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2084,-119.76714,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2085,-60.82890,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2086,284.71140,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2087,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2088,-126.95317,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2089,292.57542,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2090,-117.76423,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2091,398.73644,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2092,71.07595,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2093,-43.28565,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2094,17.23245,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2095,376.06240,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2096,126.97202,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2097,-114.30959,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2098,131.95904,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2099,47.13511,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2100,196.08669,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2101,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2102,-125.38502,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2103,408.53326,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2104,-43.65296,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2105,-103.93618,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2106,101.65054,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2107,156.77680,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2108,379.51786,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2109,117.79506,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2110,-153.75144,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2111,27.76375,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2112,312.83872,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2113,89.83029,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2114,112.22188,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2115,-16.57392,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2116,-11.90774,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2117,-71.14597,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2118,48.96698,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2119,-236.11933,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2120,-73.70641,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2121,87.46164,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2122,284.78805,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2123,-53.14964,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2124,63.61133,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2125,21.36380,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2126,-275.00000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2127,51.03673,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2128,246.31204,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2129,204.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2130,143.37758,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2131,323.64548,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2132,142.21727,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2133,-7.91897,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2134,396.17560,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2135,80.19116,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2136,-80.72333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2137,77.67194,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2138,-66.41082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2139,-145.51420,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2140,420.47579,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2141,127.57255,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2142,149.66576,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2143,389.45893,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2144,52.30449,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2145,60.10946,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2146,74.71066,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2147,421.83441,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2148,104.79565,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2149,358.10960,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2150,103.67299,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2151,-32.14573,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2152,-140.37220,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2153,-64.60762,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2154,328.27226,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2155,640.62232,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2156,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2157,14.14269,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2158,403.59771,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2159,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2160,261.02035,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2161,425.18464,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2162,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2163,-146.47984,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2164,74.23103,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2165,324.18342,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2166,13.46232,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2167,308.19526,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2168,161.46164,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2169,442.18013,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2170,-206.37083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2171,-40.84713,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2172,320.15615,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2173,109.68472,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2174,231.67485,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2175,389.93603,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2176,125.80376,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2177,119.70947,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2178,243.25523,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2179,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2180,193.19265,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2181,302.47086,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2182,2.59735,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2183,26.15030,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2184,-28.98065,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2185,395.98538,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2186,-196.37083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2187,439.00830,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2188,421.36512,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2189,317.30465,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2190,62.65281,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2191,15.82828,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2192,-71.01944,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2193,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2194,134.41969,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2195,92.19303,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2196,93.60113,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2197,247.96207,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2198,347.47826,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2199,-166.62801,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2200,-87.29927,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2201,473.39192,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2202,110.99941,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2203,133.65902,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2204,-34.62664,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2205,97.67961,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2206,68.87055,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2207,-76.74083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2208,72.00189,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2209,453.91145,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2210,401.22811,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2211,469.75603,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2212,357.65951,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2213,432.50592,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2214,351.67101,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2215,12.34721,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2216,113.05542,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2217,432.99376,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2218,168.72407,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2219,-51.57943,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2220,145.60376,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2221,341.70148,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2222,384.47808,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2223,-127.40116,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2224,123.70247,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2225,83.80309,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2226,295.49717,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2227,-47.22659,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2228,-72.91376,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2229,311.34247,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2230,-170.62574,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2231,445.52318,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2232,-47.87128,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2233,64.93236,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2234,53.02102,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2235,16.78486,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2236,270.18541,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2237,220.20117,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2238,-25.13552,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2239,66.47828,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2240,73.81522,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2241,357.71954,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2242,401.51839,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2243,179.18533,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2244,409.78970,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2245,39.20342,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2246,138.33665,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2247,108.39056,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2248,21.83339,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2249,349.89388,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2250,380.36125,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2251,437.33881,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2252,-246.48713,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2253,440.32829,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2254,151.07206,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2255,-199.11159,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2256,408.23591,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2257,335.58137,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2258,57.78971,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2259,-89.85684,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2260,35.71286,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2261,442.16798,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2262,168.37442,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2263,395.06328,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2264,-220.53943,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2265,389.19405,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2266,347.61616,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2267,388.46197,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2268,-176.38371,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2269,364.58631,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2270,-117.64667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2271,375.19200,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2272,136.70388,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2273,427.37518,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2274,195.58089,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2275,309.84748,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2276,281.72431,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2277,290.42310,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2278,430.19797,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2279,21.49373,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2280,332.52143,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2281,403.22478,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2282,789.22303,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2283,466.13282,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2284,378.37833,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2285,108.38613,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2286,397.23079,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2287,414.98613,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2288,498.03932,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2289,-57.56272,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2290,430.58223,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2291,421.58451,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2292,97.38356,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2293,-275.00000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2294,-13.57962,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2295,86.88733,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2296,354.35713,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2297,-87.23082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2298,430.89471,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2299,375.66356,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2300,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2301,377.10928,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2302,18.64021,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2303,-66.41082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2304,420.85029,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
2305,347.21809,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
