Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
165,-155.93000,607047400.0,-10.76384,2024-11-10 18:34:43.531853,DQN
166,-251.52333,597562500.0,-16.29182,2024-11-10 18:34:43.531853,DQN
167,-255.74245,577736770.0,46.63762,2024-11-10 18:34:43.531853,DQN
168,-206.37083,555474800.0,10.16623,2024-11-10 18:34:43.531853,DQN
169,-284.45333,544402000.0,12.82995,2024-11-10 18:34:43.531853,DQN
170,-15.67165,530738000.0,25.89051,2024-11-10 18:34:43.531853,DQN
171,-187.00916,514942850.0,19.91274,2024-11-10 18:34:43.531853,DQN
172,-250.92453,496940300.0,35.99136,2024-11-10 18:34:43.531853,DQN
173,152.15781,483789630.0,45.12944,2024-11-10 18:34:43.531853,DQN
174,-279.23333,467061660.0,-14.38853,2024-11-10 18:34:43.531853,DQN
175,-270.82083,454888500.0,9.88349,2024-11-10 18:34:43.531853,DQN
176,-166.45833,443764300.0,14.77635,2024-11-10 18:34:43.531853,DQN
177,-66.41082,432113400.0,20.35793,2024-11-10 18:34:43.531853,DQN
178,104.40724,426029300.0,23.17143,2024-11-10 18:34:43.531853,DQN
179,135.02875,416170100.0,34.51657,2024-11-10 18:34:43.531853,DQN
180,-107.64667,402083170.0,30.18438,2024-11-10 18:34:43.531853,DQN
181,-243.66333,395110850.0,-13.77492,2024-11-10 18:34:43.531853,DQN
182,75.85918,385120260.0,23.16167,2024-11-10 18:34:43.531853,DQN
183,-275.06333,379009200.0,-0.70260,2024-11-10 18:34:43.531853,DQN
184,-285.06958,371483650.0,34.29311,2024-11-10 18:34:43.531853,DQN
185,-250.82083,360639650.0,1.78801,2024-11-10 18:34:43.531853,DQN
186,-251.82083,351476540.0,5.90896,2024-11-10 18:34:43.531853,DQN
187,-282.52632,344057280.0,18.56298,2024-11-10 18:34:43.531853,DQN
188,-196.45833,330235500.0,11.25231,2024-11-10 18:34:43.531853,DQN
189,-196.45833,319474800.0,-17.72518,2024-11-10 18:34:43.531853,DQN
190,-255.29500,310034700.0,9.68028,2024-11-10 18:34:43.531853,DQN
191,-196.45833,297292380.0,-11.09487,2024-11-10 18:34:43.531853,DQN
192,-196.45833,287611140.0,-3.08263,2024-11-10 18:34:43.531853,DQN
193,-196.45833,277826500.0,-0.80470,2024-11-10 18:34:43.531853,DQN
194,-264.68333,267271550.0,3.27846,2024-11-10 18:34:43.531853,DQN
195,-155.93000,257475760.0,-26.27784,2024-11-10 18:34:43.531853,DQN
196,-266.45833,247228320.0,2.87344,2024-11-10 18:34:43.531853,DQN
197,-251.82083,235070160.0,21.08286,2024-11-10 18:34:43.531853,DQN
198,-138.20449,225119900.0,24.75986,2024-11-10 18:34:43.531853,DQN
199,-252.37613,212997570.0,26.47421,2024-11-10 18:34:43.531853,DQN
200,-167.45833,202676780.0,5.31514,2024-11-10 18:34:43.531853,DQN
201,-196.45833,194585120.0,-10.11579,2024-11-10 18:34:43.531853,DQN
202,-253.45333,188486400.0,-22.98546,2024-11-10 18:34:43.531853,DQN
203,-244.68333,181367890.0,5.45729,2024-11-10 18:34:43.531853,DQN
204,-196.37083,175787070.0,10.27276,2024-11-10 18:34:43.531853,DQN
205,-265.30396,170055820.0,17.18044,2024-11-10 18:34:43.531853,DQN
